versionCreated,text,storyId,sourceCode
2022-11-03 15:33:47+00:00,BRIEF-Barclays Bank Will Fully Redeem All Of Outstanding RCIS On 15 Dec,urn:newsml:newswire.refinitiv.com:20221103:nTUC5VXWLB:1,NS:RTRS
2022-11-03 15:15:48.992000+00:00,BARCLAYS BANK PLC  - NOTICE OF REDEMPTION,urn:newsml:newswire.refinitiv.com:20221103:nTUC5VXWLB:1,NS:RTRS
2022-11-03 12:50:50+00:00,"LLOYDS SHARES DOWN 1.8%, BARCLAYS DOWN 2%, NATWEST DOWN 2.1%",urn:newsml:newswire.refinitiv.com:20221103:nL8N31Z6OY:2,NS:RTRS
2022-11-03 12:50:49+00:00,UK BANK STOCKS FALL FURTHER AFTER BOE RATE RISE AND BAILEY COMMENTS,urn:newsml:newswire.refinitiv.com:20221103:nL8N31Z6OY:1,NS:RTRS
2022-11-02 14:53:29+00:00,RPT-BREAKINGVIEWS-Bain gives India’s banking ball a time check,urn:newsml:newswire.refinitiv.com:20221102:nL4N31Y408:2,NS:RTRS
2022-11-02 12:45:58+00:00,"MEDIA-Barclays, Deutsche Bank, Citigroup lose money on currency-hedging products to Prosus - WSJ",urn:newsml:newswire.refinitiv.com:20221102:nL4N31Y3LV:1,NS:RTRS
2022-11-02 09:08:52+00:00,"Barclays builds up Asia business, sees growth in India and Australia",urn:newsml:newswire.refinitiv.com:20221102:nL4N31Y1JT:2,NS:RTRS
2022-11-02 05:48:34+00:00,MEDIA-Barclays seeks to shut dozens of firms that haven’t repaid Covid loans - Bloomberg News,urn:newsml:newswire.refinitiv.com:20221102:nL4N31Y1JK:1,NS:RTRS
2022-11-02 03:23:39+00:00,BREAKINGVIEWS-Bain gives India’s banking ball a time check,urn:newsml:newswire.refinitiv.com:20221102:nL4N31Y10B:4,NS:RTRS
2022-11-01 05:37:03+00:00,Musk's lenders prepare to hold $12.7 bln Twitter debt on books until early 2023 - FT,urn:newsml:newswire.refinitiv.com:20221101:nL4N31X1E6:1,NS:RTRS
2022-10-31 08:04:57+00:00,"NATWEST <NWG.L>, LLOYDS <LLOY.L>, BARCLAYS <BARC.L> UP BETWEEN 1.2% AND 2.8%",urn:newsml:newswire.refinitiv.com:20221031:nL8N31W1VE:2,NS:RTRS
2022-10-31 08:04:57+00:00,UK BANK INDEX <.FTNMX301010> UP 1% AFTER SUNDAY TIMES REPORT SAYS UK UNLIKELY TO SEEK MORE WINDFALL TAX,urn:newsml:newswire.refinitiv.com:20221031:nL8N31W1VE:1,NS:RTRS
2022-10-28 12:09:40+00:00,BRIEF-Barclays Bank PLC Announces Commencement Of Cash Tender Offer And Consent Solicitation,urn:newsml:newswire.refinitiv.com:20221028:nTUA3QR0HF:1,NS:RTRS
2022-10-28 12:03:00.347000+00:00,BARCLAYS BANK PLC ANNOUNCES COMMENCEMENT OF CASH TENDER OFFER AND CONSENT SOLICITATION,urn:newsml:newswire.refinitiv.com:20221028:nTUA3QR0HF:1,NS:RTRS
2022-10-28 11:01:20+00:00,BREAKINGVIEWS-NatWest shows bank investors were right to fret,urn:newsml:newswire.refinitiv.com:20221028:nL4N31T371:4,NS:RTRS
